seed,initial_x,reward,duration,loss
1739385994,-0.47219279408454895,-200.0,200,8.170052478817525e-07
1827318044,-0.40963512659072876,-200.0,200,9.001573525893036e-06
1529642963,-0.4100014269351959,-200.0,200,1.340544976756064e-05
1550116868,-0.48829811811447144,-200.0,200,1.4049872333998793e-07
1924736835,-0.5949068069458008,-200.0,200,2.733653764153132e-07
483526894,-0.5016381740570068,-200.0,200,8.400965111832192e-06
472359037,-0.5756385922431946,-200.0,200,5.21873952493479e-06
1988387821,-0.5347866415977478,-200.0,200,5.238015824033937e-06
871471386,-0.5500702261924744,-200.0,200,4.355034752734355e-07
329684482,-0.5464497208595276,-200.0,200,5.474560802213091e-05
1978358019,-0.5506700277328491,-200.0,200,1.3837084225087892e-08
2122422315,-0.4027423560619354,-200.0,200,9.26622305996716e-09
447582314,-0.553629994392395,-200.0,200,8.787346814642661e-09
2048033704,-0.47474730014801025,-200.0,200,6.34047046332853e-08
1465027649,-0.48221585154533386,-200.0,200,8.2271548353674e-06
1904095380,-0.45005157589912415,-200.0,200,2.94431642487325e-06
555393531,-0.41342243552207947,-200.0,200,2.447428187224432e-07
659304059,-0.5332738757133484,-200.0,200,5.399975725595141e-07
1135293688,-0.5556318759918213,-200.0,200,2.489912886176171e-05
631490532,-0.45585769414901733,-200.0,200,3.4417045299051095e-07
1164838055,-0.5935168862342834,-200.0,200,3.2566254049015696e-08
406422967,-0.43838322162628174,-200.0,200,1.9195942013539025e-06
768347385,-0.5943295359611511,-200.0,200,1.7828733116402874e-05
1332702015,-0.5613119602203369,-200.0,200,2.3979409888852387e-08
2080026273,-0.49718910455703735,-200.0,200,9.4320671450987e-08
1990669696,-0.5325585603713989,-200.0,200,7.370597818407987e-06
1775394225,-0.42637428641319275,-200.0,200,9.180173237837153e-06
1723189967,-0.5493106842041016,-200.0,200,1.7361349773636902e-06
1260612190,-0.5077930688858032,-200.0,200,2.414523469269625e-06
848005870,-0.4687213897705078,-200.0,200,1.9606575247053115e-05
1533844352,-0.41750332713127136,-200.0,200,7.284863386303186e-08
735946877,-0.5668277740478516,-200.0,200,5.8358345995657146e-08
994960961,-0.5027318000793457,-200.0,200,1.4918190809112275e-05
1552863254,-0.5254312753677368,-200.0,200,1.4163246305542997e-06
1910080191,-0.5212642550468445,-200.0,200,8.104855078272521e-07
398176923,-0.5470216274261475,-200.0,200,1.2679447399932542e-05
1590803988,-0.4274245798587799,-200.0,200,5.394995741880849e-07
1084784304,-0.48360103368759155,-200.0,200,5.518078614841215e-06
2067892331,-0.42716121673583984,-200.0,200,3.323002270008146e-06
353105412,-0.5353397130966187,-200.0,200,3.459098993516818e-06
664833671,-0.5040004849433899,-200.0,200,7.179259455369902e-07
112651891,-0.42164289951324463,-200.0,200,1.7941090918611733e-05
1374218753,-0.5100538730621338,-200.0,200,1.843024756453815e-07
1387984077,-0.5024154186248779,-200.0,200,2.30287043905264e-06
1590489051,-0.41448262333869934,-200.0,200,3.7803709319632616e-05
1593834111,-0.5985825061798096,-200.0,200,1.2018792626804497e-05
314154434,-0.5287142395973206,-200.0,200,7.375119821517728e-09
1343713202,-0.45640790462493896,-200.0,200,1.3807143659505527e-08
1901273530,-0.4582354426383972,-200.0,200,1.559847532917047e-08
1150077285,-0.4257522225379944,-200.0,200,9.982270967157092e-08
615815718,-0.49834948778152466,-200.0,200,6.365645276673603e-08
2085298060,-0.42430350184440613,-200.0,200,2.9710030025853486e-05
1063492052,-0.4422146677970886,-200.0,200,8.275135769508779e-08
1642269343,-0.5338025689125061,-200.0,200,3.992469828517642e-08
152000802,-0.5916960835456848,-200.0,200,1.270012216991745e-07
38711559,-0.5481106042861938,-200.0,200,2.9886304405408735e-05
428262012,-0.47214099764823914,-200.0,200,9.70716882875422e-09
1211582658,-0.5231853127479553,-200.0,200,8.494143912685104e-09
2137046240,-0.4678407609462738,-200.0,200,2.8723184186674187e-08
2050690379,-0.5495399236679077,-200.0,200,1.033150554576423e-05
1356468995,-0.40630748867988586,-200.0,200,4.241890746925492e-07
856679123,-0.4269443452358246,-200.0,200,2.605687677714741e-07
2034373349,-0.4886050820350647,-200.0,200,2.380766885835328e-05
959567382,-0.5025910139083862,-200.0,200,8.761797876104537e-06
1610840542,-0.47314488887786865,-200.0,200,1.4784613995288964e-08
1677638953,-0.5702708959579468,-200.0,200,1.2487444109865464e-08
1786970498,-0.5181165933609009,-200.0,200,4.636936409951886e-08
1725753485,-0.557207465171814,-200.0,200,1.035541768942494e-05
463607262,-0.5187652707099915,-200.0,200,1.737344778575789e-05
654474623,-0.5013195276260376,-200.0,200,1.4090728654991835e-08
1464383502,-0.5073226094245911,-200.0,200,2.5961535357055253e-08
1863574337,-0.4353213310241699,-200.0,200,2.16013564113382e-06
577066982,-0.42354390025138855,-200.0,200,7.649522144674847e-06
626755751,-0.44155701994895935,-200.0,200,1.9718758517228706e-05
188597890,-0.5855311751365662,-200.0,200,4.036938344142982e-07
1539011956,-0.41142603754997253,-200.0,200,1.6830222193675583e-08
978812217,-0.5434324145317078,-200.0,200,5.648551241392851e-06
820790684,-0.5398598909378052,-200.0,200,5.695527456737182e-06
1837538002,-0.5168521404266357,-200.0,200,1.2832237835027628e-05
1360512565,-0.4599195718765259,-200.0,200,2.1636186829709915e-07
732041500,-0.572820246219635,-200.0,200,6.072873707125836e-06
1171328650,-0.5545476078987122,-200.0,200,9.205793003275176e-07
1608750564,-0.5932466983795166,-200.0,200,6.000498860885272e-06
622496824,-0.5035284161567688,-200.0,200,3.240168407501187e-06
280506168,-0.4725939929485321,-200.0,200,1.950647482317436e-05
765908021,-0.5668743252754211,-200.0,200,6.140605410109856e-07
409234039,-0.45892783999443054,-200.0,200,9.712039172882214e-09
1124482652,-0.599115788936615,-200.0,200,2.462914380885195e-08
1929951061,-0.4903419017791748,-200.0,200,5.583147440120229e-06
352308524,-0.5340039730072021,-200.0,200,1.3634185470436933e-05
940336179,-0.4912792146205902,-200.0,200,3.827924783763592e-06
87681656,-0.47644203901290894,-200.0,200,3.7151153264858294e-08
383301031,-0.5085077881813049,-200.0,200,8.43497011828731e-06
285358318,-0.5680001378059387,-200.0,200,1.1364163979123987e-05
1593865276,-0.5645795464515686,-200.0,200,1.096733922167914e-07
28604961,-0.48149365186691284,-200.0,200,2.111984505518194e-05
499206986,-0.5613433122634888,-200.0,200,2.548187435422733e-06
86823116,-0.4231092929840088,-200.0,200,1.1094257388322148e-08
91992134,-0.5197455286979675,-200.0,200,3.836707946902607e-08
2077567639,-0.5231401920318604,-200.0,200,9.220851020472764e-06
1150254629,-0.4414651393890381,-200.0,200,2.0301474705775037e-07
1238783986,-0.40601223707199097,-200.0,200,2.109264404680289e-05
218486688,-0.5290361642837524,-200.0,200,5.481469197547995e-06
1144012813,-0.4019365906715393,-200.0,200,7.133676263038069e-09
2143823657,-0.45337897539138794,-200.0,200,1.9849309865094256e-07
1718819328,-0.5826342701911926,-200.0,200,1.510457938820764e-05
2038295287,-0.476180762052536,-200.0,200,2.009059717238415e-06
91711234,-0.48073095083236694,-200.0,200,9.451258847548161e-08
386769691,-0.5756925344467163,-200.0,200,1.465823429498414e-06
1962537710,-0.49316275119781494,-200.0,200,4.956286003107379e-05
723640750,-0.45289483666419983,-200.0,200,8.64371486386517e-09
1108712771,-0.42621898651123047,-200.0,200,9.729374141898006e-09
983436675,-0.4550871253013611,-200.0,200,7.378735062957276e-09
5664390,-0.4181048274040222,-200.0,200,9.435498213861138e-09
1216144000,-0.463070809841156,-200.0,200,7.892854068813903e-06
47555894,-0.576960563659668,-200.0,200,3.8369717003661205e-08
92034209,-0.5087763667106628,-200.0,200,3.40949040491978e-05
484918817,-0.582203209400177,-200.0,200,8.170186447387096e-09
1703461362,-0.40174728631973267,-200.0,200,8.694291864230763e-09
852188541,-0.5327956080436707,-200.0,200,1.5725204320915507e-08
59416269,-0.4501810073852539,-200.0,200,6.429405402741395e-08
1909535779,-0.4329146444797516,-200.0,200,6.759876760042972e-07
1474509314,-0.4411289393901825,-200.0,200,2.4250460037364973e-05
115833141,-0.4768975079059601,-200.0,200,1.1955685295106378e-08
1932058377,-0.5178964734077454,-200.0,200,7.394457497866824e-08
421689926,-0.5272242426872253,-200.0,200,4.94655893817253e-06
1315180933,-0.45725885033607483,-200.0,200,3.558972971404728e-06
1159167870,-0.43987664580345154,-200.0,200,2.0618057842511916e-05
615405447,-0.43254366517066956,-200.0,200,8.15839132428664e-06
1058329876,-0.494137704372406,-200.0,200,1.446892747480888e-07
1751172458,-0.5306910872459412,-200.0,200,1.1293388524791225e-07
1211682777,-0.4211632311344147,-200.0,200,1.5706178683103644e-05
197032948,-0.550483763217926,-200.0,200,1.8387815816822694e-06
1730506256,-0.5129300951957703,-200.0,200,2.2565870040125446e-07
452282494,-0.49905911087989807,-200.0,200,1.0991694125550567e-06
1785177228,-0.4671441912651062,-200.0,200,5.694746882909385e-06
1200002685,-0.5214337110519409,-200.0,200,3.4480629424251674e-05
645983055,-0.5335366725921631,-200.0,200,6.803917131037451e-07
275357208,-0.4839675724506378,-200.0,200,8.458678166789469e-09
374178224,-0.5055819749832153,-200.0,200,5.9107524066348563e-08
1795018932,-0.5286991596221924,-200.0,200,1.4764555089641362e-07
589416174,-0.5299817323684692,-200.0,200,8.094212575997518e-06
1115746211,-0.5460915565490723,-200.0,200,2.345831580896629e-07
1631011768,-0.43059682846069336,-200.0,200,2.191829832554504e-05
738551687,-0.4820016026496887,-200.0,200,1.7641610611462965e-07
769690376,-0.5347656011581421,-200.0,200,5.280816367303487e-08
1495531370,-0.5798189043998718,-200.0,200,3.289908122951601e-05
1752774532,-0.5312880277633667,-200.0,200,1.0950638170470483e-07
2141074466,-0.5041080713272095,-200.0,200,3.3246355997107455e-08
184121558,-0.4221285581588745,-200.0,200,7.504743116442114e-06
